sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
27292,Mean thickness of superiorfrontal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27293,Mean thickness of superiorparietal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27294,Mean thickness of superiortemporal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27295,Mean thickness of supramarginal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27296,Mean thickness of transversetemporal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27297,Mean thickness of insula (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27298,Volume of caudalanteriorcingulate (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27299,Volume of caudalmiddlefrontal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27300,Volume of cuneus (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27301,Volume of entorhinal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27302,Volume of fusiform (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27303,Volume of inferiorparietal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27304,Volume of inferiortemporal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27305,Volume of isthmuscingulate (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27306,Volume of lateraloccipital (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27307,Volume of lateralorbitofrontal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27308,Volume of lingual (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27309,Volume of medialorbitofrontal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27310,Volume of middletemporal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27311,Volume of parahippocampal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27312,Volume of paracentral (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27313,Volume of parsopercularis (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27314,Volume of parsorbitalis (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27315,Volume of parstriangularis (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27316,Volume of pericalcarine (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27317,Volume of postcentral (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27318,Volume of posteriorcingulate (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27319,Volume of precentral (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27320,Volume of precuneus (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27321,Volume of rostralanteriorcingulate (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27322,Volume of rostralmiddlefrontal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27323,Volume of superiorfrontal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27324,Volume of superiorparietal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27325,Volume of superiortemporal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27326,Volume of supramarginal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27327,Volume of transversetemporal (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27328,Volume of insula (right hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8686,cubic millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27329,Area of G+S-frontomargin (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27330,Area of G+S-occipital-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27331,Area of G+S-paracentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27332,Area of G+S-subcentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27333,Area of G+S-transv-frontopol (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27334,Area of G+S-cingul-Ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27335,Area of G+S-cingul-Mid-Ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27336,Area of G+S-cingul-Mid-Post (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27337,Area of G-cingul-Post-dorsal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27338,Area of G-cingul-Post-ventral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27339,Area of G-cuneus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27340,Area of G-front-inf-Opercular (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27341,Area of G-front-inf-Orbital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27342,Area of G-front-inf-Triangul (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27343,Area of G-front-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27344,Area of G-front-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27345,Area of G-Ins-lg+S-cent-ins (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27346,Area of G-insular-short (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27347,Area of G-occipital-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27348,Area of G-occipital-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27349,Area of G-oc-temp-lat-fusifor (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27350,Area of G-oc-temp-med-Lingual (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27351,Area of G-oc-temp-med-Parahip (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27352,Area of G-orbital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27353,Area of G-pariet-inf-Angular (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27354,Area of G-pariet-inf-Supramar (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27355,Area of G-parietal-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27356,Area of G-postcentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27357,Area of G-precentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27358,Area of G-precuneus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27359,Area of G-rectus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27360,Area of G-subcallosal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27361,Area of G-temp-sup-G-T-transv (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27362,Area of G-temp-sup-Lateral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27363,Area of G-temp-sup-Plan-polar (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27364,Area of G-temp-sup-Plan-tempo (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27365,Area of G-temporal-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27366,Area of G-temporal-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27367,Area of Lat-Fis-ant-Horizont (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27368,Area of Lat-Fis-ant-Vertical (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27369,Area of Lat-Fis-post (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27370,Area of Pole-occipital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27371,Area of Pole-temporal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27372,Area of S-calcarine (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27373,Area of S-central (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27374,Area of S-cingul-Marginalis (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27375,Area of S-circular-insula-ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27376,Area of S-circular-insula-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27377,Area of S-circular-insula-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27378,Area of S-collat-transv-ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27379,Area of S-collat-transv-post (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27380,Area of S-front-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27381,Area of S-front-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27382,Area of S-front-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27383,Area of S-interm-prim-Jensen (left hemisphere),41448,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27384,Area of S-intrapariet+P-trans (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27385,Area of S-oc-middle+Lunatus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27386,Area of S-oc-sup+transversal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27387,Area of S-occipital-ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27388,Area of S-oc-temp-lat (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27389,Area of S-oc-temp-med+Lingual (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27390,Area of S-orbital-lateral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27391,Area of S-orbital-med-olfact (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27392,Area of S-orbital-H-Shaped (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27393,Area of S-parieto-occipital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27394,Area of S-pericallosal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27395,Area of S-postcentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27396,Area of S-precentral-inf-part (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27397,Area of S-precentral-sup-part (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27398,Area of S-suborbital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27399,Area of S-subparietal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27400,Area of S-temporal-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27401,Area of S-temporal-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27402,Area of S-temporal-transverse (left hemisphere),41466,,0.00,UNCHECKED,UNREVIEWED,,0,9572,square millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27403,Mean thickness of G+S-frontomargin (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27404,Mean thickness of G+S-occipital-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27405,Mean thickness of G+S-paracentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27406,Mean thickness of G+S-subcentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27407,Mean thickness of G+S-transv-frontopol (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27408,Mean thickness of G+S-cingul-Ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27409,Mean thickness of G+S-cingul-Mid-Ant (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27410,Mean thickness of G+S-cingul-Mid-Post (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27411,Mean thickness of G-cingul-Post-dorsal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27412,Mean thickness of G-cingul-Post-ventral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27413,Mean thickness of G-cuneus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27414,Mean thickness of G-front-inf-Opercular (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27415,Mean thickness of G-front-inf-Orbital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27416,Mean thickness of G-front-inf-Triangul (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27417,Mean thickness of G-front-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27418,Mean thickness of G-front-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27419,Mean thickness of G-Ins-lg+S-cent-ins (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27420,Mean thickness of G-insular-short (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27421,Mean thickness of G-occipital-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27422,Mean thickness of G-occipital-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27423,Mean thickness of G-oc-temp-lat-fusifor (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27424,Mean thickness of G-oc-temp-med-Lingual (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27425,Mean thickness of G-oc-temp-med-Parahip (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27426,Mean thickness of G-orbital (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27427,Mean thickness of G-pariet-inf-Angular (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27428,Mean thickness of G-pariet-inf-Supramar (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27429,Mean thickness of G-parietal-sup (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27430,Mean thickness of G-postcentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27431,Mean thickness of G-precentral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27432,Mean thickness of G-precuneus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27433,Mean thickness of G-rectus (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27434,Mean thickness of G-subcallosal (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27435,Mean thickness of G-temp-sup-G-T-transv (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27436,Mean thickness of G-temp-sup-Lateral (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27437,Mean thickness of G-temp-sup-Plan-polar (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27438,Mean thickness of G-temp-sup-Plan-tempo (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27439,Mean thickness of G-temporal-inf (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27440,Mean thickness of G-temporal-middle (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27441,Mean thickness of Lat-Fis-ant-Horizont (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
27442,Mean thickness of Lat-Fis-ant-Vertical (left hemisphere),41469,,0.00,UNCHECKED,UNREVIEWED,,0,8588,millimeter,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
