sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:category_name,ADD_INFO:notes,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
30615,Alkaline phosphatase missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,23951,,Blood biochemistry processing,The reason that a Alkaline phosphatase assay result is missing.,0.7954725623130798,APPROVED,Sofia,1603278964509,44803923,EVENT,,Sofia,1603269573831
30615,Alkaline phosphatase missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,23951,,Blood biochemistry processing,The reason that a Alkaline phosphatase assay result is missing.,0.7954725623130798,APPROVED,Sofia,1603278964509,4210900,EVENT,,Sofia,1603273347218
30615,Alkaline phosphatase missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,23951,,Blood biochemistry processing,The reason that a Alkaline phosphatase assay result is missing.,0.7954725623130798,APPROVED,Sofia,1603278964509,4038832,VALUE,,Sofia,1603278898061
30713,C-reactive protein correction level,0,None,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,IGNORED,Sofia,1603277765746,0,EVENT,,,1603703853206
30604,Albumin correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,445770,,Blood biochemistry processing,The reason for applying a correction to the Albumin assay result.,0.6532273888587952,APPROVED,Sofia,1603280565061,4077846,EVENT,,Sofia,1603273030337
30604,Albumin correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,445770,,Blood biochemistry processing,The reason for applying a correction to the Albumin assay result.,0.6532273888587952,APPROVED,Sofia,1603280565061,4199139,EVENT,,Sofia,1603273327472
30604,Albumin correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,445770,,Blood biochemistry processing,The reason for applying a correction to the Albumin assay result.,0.6532273888587952,APPROVED,Sofia,1603280565061,4129640,VALUE,,Sofia,1603280492193
30646,Apolipoprotein B reportability,2,Reportable at assay but not reportable after any corrections (too low),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603280987517,4040635,EVENT,,Sofia,1603273109701
30646,Apolipoprotein B reportability,2,Reportable at assay but not reportable after any corrections (too low),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603280987517,4098284,EVENT,,Sofia,1603273380653
30646,Apolipoprotein B reportability,2,Reportable at assay but not reportable after any corrections (too low),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603280987517,4156364,VALUE,,Sofia,1603280818179
30826,Rheumatoid factor reportability,3,Reportable at assay but not reportable after any corrections (too high),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603280984603,4040635,EVENT,,Sofia,1603273109701
30826,Rheumatoid factor reportability,3,Reportable at assay but not reportable after any corrections (too high),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603280984603,4299364,EVENT,,Sofia,1603274130510
30826,Rheumatoid factor reportability,3,Reportable at assay but not reportable after any corrections (too high),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603280984603,4156364,VALUE,,Sofia,1603280818179
40012,Behaviour of cancer tumour,2,Carcinoma in situ,,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4077872,EVENT,,,1603269146247
40012,Behaviour of cancer tumour,2,Carcinoma in situ,,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4286333,VALUE,,,1603269146248
54,UK Biobank assessment centre,11002,Oxford,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375901409,0,EVENT,information captured in location table,,1603703853207
30725,Cystatin C missing reason,2,Original value above or below reportable limit,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,44803923,EVENT,,Sofia,1603269607578
30725,Cystatin C missing reason,2,Original value above or below reportable limit,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,4136584,EVENT,,Sofia,1603273573852
30725,Cystatin C missing reason,2,Original value above or below reportable limit,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,45878591,VALUE,,Sofia,1603280553903
30616,Alkaline phosphatase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280774582,4040635,EVENT,,Sofia,1603273109701
30616,Alkaline phosphatase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280774582,4210900,EVENT,,Sofia,1603273347218
30616,Alkaline phosphatase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280774582,4156364,VALUE,,Sofia,1603280644174
30616,Alkaline phosphatase reportability,1,"Reportable at assay and after aliquot correction, if attempted",,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280774582,4227695,VALUE,,Sofia,1603280769878
30826,Rheumatoid factor reportability,4,Not reportable at assay (too low),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603278937493,44803923,EVENT,,Sofia,1603269573831
30826,Rheumatoid factor reportability,4,Not reportable at assay (too low),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603278937493,4299364,EVENT,,Sofia,1603274130510
30826,Rheumatoid factor reportability,4,Not reportable at assay (too low),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603278937493,45880021,VALUE,,Sofia,1603278026736
40012,Behaviour of cancer tumour,3,"Malignant, primary site",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4077872,EVENT,,,1603269146248
40012,Behaviour of cancer tumour,3,"Malignant, primary site",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,439392,VALUE,,,1603269146249
30646,Apolipoprotein B reportability,3,Reportable at assay but not reportable after any corrections (too high),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603280977840,4040635,EVENT,,Sofia,1603273109701
30646,Apolipoprotein B reportability,3,Reportable at assay but not reportable after any corrections (too high),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603280977840,4098284,EVENT,,Sofia,1603273380653
30646,Apolipoprotein B reportability,3,Reportable at assay but not reportable after any corrections (too high),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603280977840,4156364,VALUE,,Sofia,1603280818179
30604,Albumin correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,445770,,Blood biochemistry processing,The reason for applying a correction to the Albumin assay result.,0.6532273888587952,UNCHECKED,,0,4077846,EVENT,,Sofia,1603273146592
30604,Albumin correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,445770,,Blood biochemistry processing,The reason for applying a correction to the Albumin assay result.,0.6532273888587952,UNCHECKED,,0,4199139,EVENT,,Sofia,1603273327472
30713,C-reactive protein correction level,1,Date and aliquot correction,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275493434,4143923,EVENT,,Sofia,1603271731762
30713,C-reactive protein correction level,1,Date and aliquot correction,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275493434,4264024,EVENT,,Sofia,1603273445761
30713,C-reactive protein correction level,1,Date and aliquot correction,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275493434,4256607,VALUE,,Sofia,1603275433083
30713,C-reactive protein correction level,1,Date and aliquot correction,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275493434,4227695,VALUE,,Sofia,1603275472508
54,UK Biobank assessment centre,11003,Cardiff,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375923561,0,EVENT,information captured in location table,,1603703853207
30725,Cystatin C missing reason,3,Unrecoverable aliquot problem (dip),,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,44803923,EVENT,,Sofia,1603271287521
30725,Cystatin C missing reason,3,Unrecoverable aliquot problem (dip),,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,4136584,EVENT,,Sofia,1603273573852
40012,Behaviour of cancer tumour,5,"Malignant, microinvasive",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4077872,EVENT,,,1603269146250
40012,Behaviour of cancer tumour,5,"Malignant, microinvasive",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4173160,VALUE,,,1603269146250
30826,Rheumatoid factor reportability,5,Not reportable at assay (too high),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603278917759,44803923,EVENT,,Sofia,1603269573831
30826,Rheumatoid factor reportability,5,Not reportable at assay (too high),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603278917759,4299364,EVENT,,Sofia,1603274130510
30826,Rheumatoid factor reportability,5,Not reportable at assay (too high),,487497,,Blood biochemistry processing,The reportability of aRheumatoid factor assay result. Absence of a value here means that a result has not been attempted.,0.7553635239601135,APPROVED,Sofia,1603278917759,45885145,VALUE,,Sofia,1603278010002
54,UK Biobank assessment centre,11004,Glasgow,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375902485,0,EVENT,information captured in location table,,1603703853207
30605,Albumin missing reason,1,No data returned,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603277454612,44803923,EVENT,,Sofia,1603269437878
30605,Albumin missing reason,1,No data returned,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603277454612,4199139,EVENT,,Sofia,1603273327472
30605,Albumin missing reason,1,No data returned,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603277454612,46237210,VALUE,,Sofia,1603277447480
30616,Alkaline phosphatase reportability,2,Reportable at assay but not reportable after any corrections (too low),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280987084,4040635,EVENT,,Sofia,1603273109701
30616,Alkaline phosphatase reportability,2,Reportable at assay but not reportable after any corrections (too low),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280987084,4210900,EVENT,,Sofia,1603273347218
30616,Alkaline phosphatase reportability,2,Reportable at assay but not reportable after any corrections (too low),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280987084,4156364,VALUE,,Sofia,1603280818179
30646,Apolipoprotein B reportability,4,Not reportable at assay (too low),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603278921536,44803923,EVENT,,Sofia,1603269573831
30646,Apolipoprotein B reportability,4,Not reportable at assay (too low),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603278921536,4098284,EVENT,,Sofia,1603273380653
30646,Apolipoprotein B reportability,4,Not reportable at assay (too low),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603278921536,45880021,VALUE,,Sofia,1603278026736
30832,SHBG aliquot,0,Manual,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4227695,EVENT,,,1603269146251
30832,SHBG aliquot,0,Manual,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4294144,EVENT,,,1603269146251
30832,SHBG aliquot,0,Manual,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4337123,VALUE,,,1603269146251
30713,C-reactive protein correction level,2,Date correction only,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275517347,4143923,EVENT,,Sofia,1603271731762
30713,C-reactive protein correction level,2,Date correction only,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275517347,4264024,EVENT,,Sofia,1603273445761
30713,C-reactive protein correction level,2,Date correction only,,486406,,Blood biochemistry processing,The type of post-measurement correction applied to the C-reactive protein assay result.,0.8866375088691711,APPROVED,Sofia,1603275517347,4256607,VALUE,,Sofia,1603275433083
40012,Behaviour of cancer tumour,6,"Malignant, metastatic site",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4077872,EVENT,,,1603269146251
40012,Behaviour of cancer tumour,6,"Malignant, metastatic site",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,36311298,VALUE,,,1603269146252
30725,Cystatin C missing reason,4,Unrecoverable aliquot problem (possible aliquot mis-classification),,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,44803923,EVENT,,Sofia,1603271287521
30725,Cystatin C missing reason,4,Unrecoverable aliquot problem (possible aliquot mis-classification),,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,4136584,EVENT,,Sofia,1603273573852
30832,SHBG aliquot,2,2,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4227695,EVENT,,,1603269146252
30832,SHBG aliquot,2,2,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4294144,EVENT,,,1603269146252
54,UK Biobank assessment centre,11005,Edinburgh,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375949102,0,EVENT,information captured in location table,,1603703853207
30605,Albumin missing reason,2,Original value above or below reportable limit,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603280576597,44803923,EVENT,,Sofia,1603269607578
30605,Albumin missing reason,2,Original value above or below reportable limit,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603280576597,4199139,EVENT,,Sofia,1603273327472
30605,Albumin missing reason,2,Original value above or below reportable limit,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603280576597,45878591,VALUE,,Sofia,1603280553903
30832,SHBG aliquot,3,3,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4227695,EVENT,,,1603269146253
30832,SHBG aliquot,3,3,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4294144,EVENT,,,1603269146253
30646,Apolipoprotein B reportability,5,Not reportable at assay (too high),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603278910355,44803923,EVENT,,Sofia,1603269573831
30646,Apolipoprotein B reportability,5,Not reportable at assay (too high),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603278910355,4098284,EVENT,,Sofia,1603273380653
30646,Apolipoprotein B reportability,5,Not reportable at assay (too high),,486206,,Blood biochemistry processing,The reportability of aApolipoprotein B assay result. Absence of a value here means that a result has not been attempted.,0.6840303540229797,APPROVED,Sofia,1603278910355,45885145,VALUE,,Sofia,1603278010002
30616,Alkaline phosphatase reportability,3,Reportable at assay but not reportable after any corrections (too high),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280977260,4040635,EVENT,,Sofia,1603273109701
30616,Alkaline phosphatase reportability,3,Reportable at assay but not reportable after any corrections (too high),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280977260,4210900,EVENT,,Sofia,1603273347218
30616,Alkaline phosphatase reportability,3,Reportable at assay but not reportable after any corrections (too high),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603280977260,4156364,VALUE,,Sofia,1603280818179
30832,SHBG aliquot,4,4,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4227695,EVENT,,,1603269146253
30832,SHBG aliquot,4,4,,487064,,Blood biochemistry processing,The aliquout used for the SHBG assay.,0.6768393516540527,APPROVED,,0,4294144,EVENT,,,1603269146253
40012,Behaviour of cancer tumour,9,"Malignant, uncertain whether primary or metastatic site",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4077872,EVENT,,,1603269146253
40012,Behaviour of cancer tumour,9,"Malignant, uncertain whether primary or metastatic site",,114009,,Cancer register,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry",0.8633511066436768,APPROVED,,0,4268747,VALUE,,,1603269146254
54,UK Biobank assessment centre,11006,Stoke,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375903433,0,EVENT,information captured in location table,,1603703853207
30605,Albumin missing reason,3,Unrecoverable aliquot problem (dip),,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,UNCHECKED,,0,44803923,EVENT,,Sofia,1603271287521
30605,Albumin missing reason,3,Unrecoverable aliquot problem (dip),,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,UNCHECKED,,0,4199139,EVENT,,Sofia,1603273327472
30725,Cystatin C missing reason,5,Aliquot 4 used,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,44803923,EVENT,,Sofia,1603269225419
30725,Cystatin C missing reason,5,Aliquot 4 used,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,4136584,EVENT,,Sofia,1603273573852
30714,C-reactive protein correction reason,0,Normal for assay type,,486406,,Blood biochemistry processing,The reason for applying a correction to the C-reactive protein assay result.,0.8509147763252258,APPROVED,Sofia,1603277822409,4077846,EVENT,,Sofia,1603272969613
30714,C-reactive protein correction reason,0,Normal for assay type,,486406,,Blood biochemistry processing,The reason for applying a correction to the C-reactive protein assay result.,0.8509147763252258,APPROVED,Sofia,1603277822409,4264024,EVENT,,Sofia,1603273445761
30714,C-reactive protein correction reason,0,Normal for assay type,,486406,,Blood biochemistry processing,The reason for applying a correction to the C-reactive protein assay result.,0.8509147763252258,APPROVED,Sofia,1603277822409,45884153,VALUE,,Sofia,1603277813388
40018,Death record format,1,IC Death Format (2011 and earlier),,30263,,Death register,Indicates the format of the data in which the original death record was supplied to UK Biobank.,0.5895843505859375,FLAGGED,,0,4249566,EVENT,,,1603269146256
30833,SHBG correction level,0,None,,441305,,Blood biochemistry processing,The type of post-measurement correction applied to the SHBG assay result.,0.6772348284721375,IGNORED,Sofia,1603277774238,0,EVENT,,,1603703853208
30652,Aspartate aminotransferase aliquot,0,Manual,,492054,,Blood biochemistry processing,The aliquout used for the Aspartate aminotransferase assay.,0.8082786202430725,APPROVED,,0,4227695,EVENT,,,1603269146256
30652,Aspartate aminotransferase aliquot,0,Manual,,492054,,Blood biochemistry processing,The aliquout used for the Aspartate aminotransferase assay.,0.8082786202430725,APPROVED,,0,4094657,EVENT,,,1603269146256
30652,Aspartate aminotransferase aliquot,0,Manual,,492054,,Blood biochemistry processing,The aliquout used for the Aspartate aminotransferase assay.,0.8082786202430725,APPROVED,,0,4337123,VALUE,,,1603269146256
54,UK Biobank assessment centre,11007,Reading,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375924783,0,EVENT,information captured in location table,,1603703853208
30616,Alkaline phosphatase reportability,4,Not reportable at assay (too low),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603278920910,44803923,EVENT,,Sofia,1603269573831
30616,Alkaline phosphatase reportability,4,Not reportable at assay (too low),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603278920910,4210900,EVENT,,Sofia,1603273347218
30616,Alkaline phosphatase reportability,4,Not reportable at assay (too low),,487522,,Blood biochemistry processing,The reportability of aAlkaline phosphatase assay result. Absence of a value here means that a result has not been attempted.,0.7750453352928162,APPROVED,Sofia,1603278920910,45880021,VALUE,,Sofia,1603278026736
30605,Albumin missing reason,4,Unrecoverable aliquot problem (possible aliquot mis-classification),,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,UNCHECKED,,0,44803923,EVENT,,Sofia,1603271287521
30605,Albumin missing reason,4,Unrecoverable aliquot problem (possible aliquot mis-classification),,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,UNCHECKED,,0,4199139,EVENT,,Sofia,1603273327472
40018,Death record format,19,Scottish Morbidity Record (SMR) 99B - 2015,,30263,,Death register,Indicates the format of the data in which the original death record was supplied to UK Biobank.,0.5895843505859375,FLAGGED,,0,4249566,EVENT,,,1603269146256
30725,Cystatin C missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,44803923,EVENT,,Sofia,1603269323445
30725,Cystatin C missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,4136584,EVENT,,Sofia,1603273573852
30725,Cystatin C missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24001,,Blood biochemistry processing,The reason that a Cystatin C assay result is missing.,0.559791088104248,FLAGGED,,0,46237952,VALUE,,Sofia,1603275262294
30833,SHBG correction level,1,Date and aliquot correction,,441305,,Blood biochemistry processing,The type of post-measurement correction applied to the SHBG assay result.,0.6772348284721375,APPROVED,Sofia,1603275508419,4143923,EVENT,,Sofia,1603271731762
30833,SHBG correction level,1,Date and aliquot correction,,441305,,Blood biochemistry processing,The type of post-measurement correction applied to the SHBG assay result.,0.6772348284721375,APPROVED,Sofia,1603275508419,4294144,EVENT,,Sofia,1603274150176
30833,SHBG correction level,1,Date and aliquot correction,,441305,,Blood biochemistry processing,The type of post-measurement correction applied to the SHBG assay result.,0.6772348284721375,APPROVED,Sofia,1603275508419,4256607,VALUE,,Sofia,1603275433083
30833,SHBG correction level,1,Date and aliquot correction,,441305,,Blood biochemistry processing,The type of post-measurement correction applied to the SHBG assay result.,0.6772348284721375,APPROVED,Sofia,1603275508419,4227695,VALUE,,Sofia,1603275472508
54,UK Biobank assessment centre,11008,Bury,,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375904950,0,EVENT,information captured in location table,,1603703853208
40018,Death record format,2,IC Death Format (2012 onwards),,30263,,Death register,Indicates the format of the data in which the original death record was supplied to UK Biobank.,0.5895843505859375,FLAGGED,,0,4249566,EVENT,,,1603269146257
30714,C-reactive protein correction reason,1,No tip information,,486406,,Blood biochemistry processing,The reason for applying a correction to the C-reactive protein assay result.,0.8509147763252258,APPROVED,Sofia,1603277714039,4077846,EVENT,,Sofia,1603272954271
30714,C-reactive protein correction reason,1,No tip information,,486406,,Blood biochemistry processing,The reason for applying a correction to the C-reactive protein assay result.,0.8509147763252258,APPROVED,Sofia,1603277714039,4264024,EVENT,,Sofia,1603273445761
30714,C-reactive protein correction reason,1,No tip information,,486406,,Blood biochemistry processing,The reason for applying a correction to the C-reactive protein assay result.,0.8509147763252258,APPROVED,Sofia,1603277714039,45880270,VALUE,,Sofia,1603277706061
30652,Aspartate aminotransferase aliquot,1,1,,492054,,Blood biochemistry processing,The aliquout used for the Aspartate aminotransferase assay.,0.8082786202430725,APPROVED,,0,4227695,EVENT,,,1603269146257
30652,Aspartate aminotransferase aliquot,1,1,,492054,,Blood biochemistry processing,The aliquout used for the Aspartate aminotransferase assay.,0.8082786202430725,APPROVED,,0,4094657,EVENT,,,1603269146257
30605,Albumin missing reason,5,Aliquot 4 used,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603274996404,44803923,EVENT,,Sofia,1603269225419
30605,Albumin missing reason,5,Aliquot 4 used,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603274996404,4199139,EVENT,,Sofia,1603271373829
30605,Albumin missing reason,5,Aliquot 4 used,,65654,,Blood biochemistry processing,The reason that a Albumin assay result is missing.,0.6282411217689514,APPROVED,Sofia,1603274996404,4086158,VALUE,,Sofia,1603274987181
