sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256;41258;41273,Intra-uterine transfusion,747,,,0,,0.6329169869422910,UNCHECKED,,,4163524,VALUE,,,
41256;41258;41273,Other ante-natal operation or manipulation,748,,,0,,0.5342116951942440,UNCHECKED,,,4027428,VALUE,,,
41256;41258;41273,Other ante-natal operation or manipulation : visual (optic fibre) inspection of foetus,7481,,,0,,0.3992617726325990,UNCHECKED,,,4168545,VALUE,,,
41256;41258;41273,Artificial rupture of membranes,749,,,0,,1.0,APPROVED,,,4254204,VALUE,,,
41256;41258;41273,Other surgical induction,750,,,0,,0.6183058619499210,UNCHECKED,,,4073432,VALUE,,,
41256;41258;41273,Internal version,752,,,0,,0.7121946811676030,UNCHECKED,,,4136972,VALUE,,,
41256;41258;41273,Foetal surgery,753,,,0,,1.0,APPROVED,,,4304009,VALUE,,,
41256;41258;41273,Forceps - high,754,,,0,,0.6491213440895080,UNCHECKED,,,4231702,VALUE,,,
41256;41258;41273,Forceps - high : with episiotomy,7541,,,0,,0.6064983010292050,UNCHECKED,,,4035778,VALUE,,,
41256;41258;41273,"Forceps - mid, not otherwise stated",755,,,0,,0.47933444380760200,UNCHECKED,,,2111289,VALUE,,,
41256;41258;41273,"Forceps - mid, not otherwise stated : with episiotomy",7551,,,0,,0.49417954683303800,UNCHECKED,,,4093774,VALUE,,,
41256;41258;41273,Forceps - low or outlet,756,,,0,,0.602525532245636,UNCHECKED,,,4127249,VALUE,,,
41256;41258;41273,Forceps - low or outlet : with episiotomy,7561,,,0,,0.5344797968864440,UNCHECKED,,,4075735,VALUE,,,
41256;41258;41273,"Forceps - low or outlet : low, not otherwise stated",7562,,,0,,0.40828707814216600,UNCHECKED,,,4127249,VALUE,,,
41256;41258;41273,Forceps - low or outlet : with episiotomy,7563,,,0,,0.5344797968864440,UNCHECKED,,,4075735,VALUE,,,
41256;41258;41273,"Forceps - low or outlet : outlet, not otherwise stated",7564,,,0,,0.4210221469402310,UNCHECKED,,,4127249,VALUE,,,
41256;41258;41273,Forceps - breech,757,,,0,,0.5175296664237980,UNCHECKED,,,4266683,VALUE,,,
41256;41258;41273,Forceps - breech : with episiotomy,7571,,,0,,0.5369356870651250,UNCHECKED,,,4035778,VALUE,,,
41256;41258;41273,Other traction,758,,,0,,0.5006269216537480,UNCHECKED,,,4039401,VALUE,,,
41256;41258;41273,Other traction : ventous : vacuum extraction,7581,,,0,,0.6450954675674440,UNCHECKED,,,4189205,VALUE,,,
41256;41258;41273,Other traction : scalp forceps,7582,,,0,,0.4260740578174590,UNCHECKED,,,4071003,VALUE,,,
41256;41258;41273,Other delivery operation or manipulation,759,,,0,,0.6736679077148440,UNCHECKED,,,4254243,VALUE,,,
41256;41258;41273,Other delivery operation or manipulation : replacement of cord,7591,,,0,,0.49756550788879400,UNCHECKED,,,4254243,VALUE,,,
41256;41258;41273,Other delivery operation or manipulation : rotation with forceps,7592,,,0,,0.5336244702339170,UNCHECKED,,,4075188,VALUE,,,
41256;41258;41273,Other delivery operation or manipulation : incision or dilation of cervix,7593,,,0,,0.5101007223129270,UNCHECKED,,,4202559,VALUE,,,
41256;41258;41273,Other delivery operation or manipulation : enlargement of outlet nec,7594,,,0,,0.42315924167633100,UNCHECKED,,,4254243,VALUE,,,
41256;41258;41273,Episiotomy,760,,,0,,1.0,APPROVED,,,4311671,VALUE,,,
41256;41258;41273,Episiotomy : includes subsequent suture,7601,,,0,,0.44843590259552,UNCHECKED,,,4109090,VALUE,,,
41256;41258;41273,Episiotomy : incision of vagina (obstetric),7602,,,0,,0.48200538754463200,UNCHECKED,,,4238824,VALUE,,,
41256;41258;41273,"Assisted breech delivery, not elsewhere classified",762,,,0,,0.6252603530883790,UNCHECKED,,,4075168,VALUE,,,
41256;41258;41273,Failed (trial) forceps,763,,,0,,0.42530643939971900,UNCHECKED,,,4290245,VALUE,,,
41256;41258;41273,Caesarean section with hysterectomy,764,,,0,,0.8369852304458620,UNCHECKED,,,4165077,VALUE,,,
41256;41258;41273,Caesarean section-classical - upper segment,765,,,0,,0.683596670627594,UNCHECKED,,,4075160,VALUE,,,
41256;41258;41273,Caesarean section-classical - upper segment : with sterilisation,7651,,,0,,0.5518239736557010,UNCHECKED,,,4075160,VALUE,,,
41256;41258;41273,Caesarean section-classical - upper segment : repeated,7652,,,0,,0.5705649852752690,UNCHECKED,,,4075160,VALUE,,,
41256;41258;41273,Caesarean section - lower segment,766,,,0,,0.8262097835540770,UNCHECKED,,,4075161,VALUE,,,
41256;41258;41273,Caesarean section - lower segment : with sterilisation,7661,,,0,,0.622917115688324,UNCHECKED,,,4075161,VALUE,,,
41256;41258;41273,Caesarean section - lower segment : repeated,7662,,,0,,0.648781418800354,UNCHECKED,,,4075161,VALUE,,,
41256;41258;41273,"Caesarean section, not otherwise stated",769,,,0,,0.6347696185112,UNCHECKED,,,4015701,VALUE,,,
41256;41258;41273,"Caesarean section, not otherwise stated : extraperitoneal",7693,,,0,,0.6192106008529660,UNCHECKED,,,4211824,VALUE,,,
41256;41258;41273,"Caesarean section, not otherwise stated : other specified",7694,,,0,,0.594633936882019,UNCHECKED,,,2102800,VALUE,,,
41256;41258;41273,"Caesarean section, not otherwise stated : unspecified, with sterilization",7695,,,0,,0.5080530643463140,UNCHECKED,,,2102800,VALUE,,,
41256;41258;41273,"Caesarean section, not otherwise stated : unspecified, repeated operation",7696,,,0,,0.5198575258255010,UNCHECKED,,,2102800,VALUE,,,
41256;41258;41273,Manual exploration of uterus,770,,,0,,1.0,APPROVED,,,4228655,VALUE,,,
41256;41258;41273,Other removal of retained products,771,,,166,,0.5411025881767270,UNCHECKED,,,43018165,VALUE,not a perfect match as source is quite unspecific (context is Uterus),,
41256;41258;41273,"Other removal of retained products : retained products, not otherwise stated",7711,,,104,,0.466887503862381,APPROVED,,,4148270,VALUE,,,
41256;41258;41273,Reposition of inverted uterus,772,,,0,,0.9237858653068540,UNCHECKED,,,4069971,VALUE,,,
41256;41258;41273,Repair of uterus or cervix,774,,,0,,0.7587001323699950,UNCHECKED,,,4010270,VALUE,,,
41256;41258;41273,Repair of vagina and pelvic floor,775,,,0,,0.730624794960022,UNCHECKED,,,4126114,VALUE,,,
41256;41258;41273,Repair of perineum and sphincter ani,776,,,0,,0.7278907895088200,UNCHECKED,,,4123419,VALUE,,,
41256;41258;41273,Minor repair of laceration,777,,,0,,0.7414692640304570,UNCHECKED,,,37115736,VALUE,,,
41256;41258;41273,Other obstetric operation or procedure,779,,,0,,0.7674371600151060,UNCHECKED,,,4297249,VALUE,,,
41256;41258;41273,"Other obstetric operation or procedure : sterilization, open operation",7791,,,0,,0.5275662541389470,UNCHECKED,,,45766058,VALUE,,,
41256;41258;41273,Other obstetric operation or procedure : sterilization by laparoscope,7792,,,0,,0.5397510528564450,UNCHECKED,,,4036943,VALUE,,,
41256;41258;41273,"Other obstetric operation or procedure : tamponed of uterus, or vagina",7793,,,0,,0.4799641966819760,UNCHECKED,,,4070225,VALUE,,,
41256;41258;41273,Manipulation of closed fracture,780,,,28,,0.8054710626602170,UNCHECKED,,,4041070,VALUE,,,
41256;41258;41273,"Manipulation of closed fracture : shoulder, upper arm",7801,,,0,,0.548117458820343,UNCHECKED,,,4041070,VALUE,,,
41256;41258;41273,"Manipulation of closed fracture : at elbow, forearm",7802,,,0,,0.5415327548980710,UNCHECKED,,,4042535,VALUE,,,
41256;41258;41273,Manipulation of closed fracture : at wrist,7803,,,24,,0.5724790096282960,UNCHECKED,,,4041070,VALUE,,,
41256;41258;41273,"Manipulation of closed fracture : hand, fingers",7804,,,12,,0.5332619547843930,UNCHECKED,,,4041070,VALUE,,,
41256;41258;41273,"Manipulation of closed fracture : hip, thigh",7805,,,0,,0.5325595736503600,UNCHECKED,,,4041070,VALUE,,,
41256;41258;41273,"Manipulation of closed fracture : at knee, lower leg",7806,,,54,,0.5161005258560180,UNCHECKED,,,40310989,VALUE,not specific (full lower limb except only from knee down),,
41256;41258;41273,Manipulation of closed fracture : at ankle,7807,,,0,,0.5841804146766660,UNCHECKED,,,4270903,VALUE,,,
41256;41258;41273,Manipulation of closed fracture : other specified site,7808,,,0,,0.5240962505340580,UNCHECKED,,,4041070,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified",781,,,0,,0.417365163564682,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : shoulder, upper arm",7811,,,0,,0.3481760025024410,UNCHECKED,,,4227448,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : at elbow, forearm",7812,,,4,,0.34733566641807600,UNCHECKED,,,2103926,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : at wrist",7813,,,0,,0.34908080101013200,UNCHECKED,,,2211707,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : hand, fingers",7814,,,0,,0.3316497206687930,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : hip, thigh",7815,,,0,,0.3249897360801700,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : at knee, lower leg",7816,,,8,,0.24420081079006200,UNCHECKED,,,2759484,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : at ankle",7817,,,0,,0.3435975909233090,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Open reduction, not elsewhere classified : other specified site",7818,,,0,,0.3568022549152370,UNCHECKED,,,2109547,VALUE,,,
41256;41258;41273,Reduction with internal fixation,782,,,18,,0.943584144115448,APPROVED,,,4046289,VALUE,must be open if there is internal fixation...,,
41256;41258;41273,"Reduction with internal fixation : shoulder, upper arm",7821,,,0,,0.5804165005683900,UNCHECKED,,,4046289,VALUE,,,
41256;41258;41273,"Reduction with internal fixation : at elbow, forearm",7822,,,0,,0.541544497013092,UNCHECKED,,,4046289,VALUE,,,
41256;41258;41273,Reduction with internal fixation : at wrist,7823,,,6,,0.639784574508667,UNCHECKED,,,4046289,VALUE,,,
41256;41258;41273,"Reduction with internal fixation : hand, fingers",7824,,,38,,0.6047629117965700,APPROVED,,,4321098,VALUE,,,
41256;41258;41273,"Reduction with internal fixation : hip, thigh",7825,,,35,,0.5935593247413640,UNCHECKED,,,4046289,VALUE,,,
41256;41258;41273,"Reduction with internal fixation : at knee, lower leg",7826,,,36,,0.577397346496582,UNCHECKED,,,4046289,VALUE,,,
41256;41258;41273,Reduction with internal fixation : at ankle,7827,,,61,,0.6378762722015380,APPROVED,,,761010,VALUE,,,
41256;41258;41273,Reduction with internal fixation : other specified site,7828,,,0,,0.586334764957428,UNCHECKED,,,4046289,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified",783,,,0,,0.4420258700847630,UNCHECKED,,,4119232,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : shoulder, upper arm",7831,,,0,,0.3596350848674770,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : at elbow, forearm",7832,,,0,,0.35034191608429000,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : at wrist",7833,,,0,,0.3782331943511960,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : hand, fingers",7834,,,0,,0.36782532930374100,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : hip, thigh",7835,,,0,,0.3644247353076940,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : at knee, lower leg",7836,,,0,,0.35952597856521600,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : at ankle",7837,,,0,,0.37698423862457300,UNCHECKED,,,4320936,VALUE,,,
41256;41258;41273,"Elevation of depressed fragments, not elsewhere classified : other specified site",7838,,,0,,0.4273543953895570,UNCHECKED,,,46257553,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified",784,,,0,,0.37545737624168400,UNCHECKED,,,37109413,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : shoulder, upper arm",7841,,,0,,0.32540568709373500,UNCHECKED,,,2103759,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : at elbow, forearm",7842,,,0,,0.32732513546943700,UNCHECKED,,,2104016,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : at wrist",7843,,,0,,0.328302800655365,UNCHECKED,,,37109413,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : hand, fingers",7844,,,0,,0.30540043115615800,UNCHECKED,,,42742504,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : hip, thigh",7845,,,0,,0.2953464686870580,UNCHECKED,,,4204693,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : at knee, lower leg",7846,,,0,,0.29261842370033300,UNCHECKED,,,4204693,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : at ankle",7847,,,4,,0.3409695327281950,UNCHECKED,,,37109413,VALUE,,,
41256;41258;41273,"Wound toilet of compound fracture, not elsewhere classified : other specified site",7848,,,0,,0.31164413690567000,UNCHECKED,,,2102800,VALUE,,,
41256;41258;41273,Removal of internal fixation,785,,,0,,0.9326188564300540,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,"Removal of internal fixation : shoulder, upper arm",7851,,,0,,0.5610564351081850,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,"Removal of internal fixation : at elbow, forearm",7852,,,0,,0.522430419921875,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,Removal of internal fixation : at wrist,7853,,,0,,0.6190399527549740,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,"Removal of internal fixation : hand, fingers",7854,,,0,,0.5854042172431950,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,"Removal of internal fixation : hip, thigh",7855,,,0,,0.5735890865325930,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,"Removal of internal fixation : at knee, lower leg",7856,,,0,,0.5580654740333560,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,Removal of internal fixation : at ankle,7857,,,8,,0.6113532185554500,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,Removal of internal fixation : other specified site,7858,,,0,,0.5633466243743900,UNCHECKED,,,4218109,VALUE,,,
41256;41258;41273,Surgical fracture,786,,,0,,1.0,APPROVED,,,4324535,VALUE,,,
41256;41258;41273,"Surgical fracture : shoulder, upper arm",7861,,,0,,0.43197235465049700,UNCHECKED,,,2103759,VALUE,,,
41256;41258;41273,"Surgical fracture : at elbow, forearm",7862,,,0,,0.5173300504684450,UNCHECKED,,,4188988,VALUE,,,
41256;41258;41273,Surgical fracture : at wrist,7863,,,0,,0.5108934640884400,UNCHECKED,,,4324535,VALUE,,,
41256;41258;41273,"Surgical fracture : hand, fingers",7864,,,0,,0.4711345434188840,UNCHECKED,,,4324535,VALUE,,,
41256;41258;41273,"Surgical fracture : hip, thigh",7865,,,0,,0.46450793743133500,UNCHECKED,,,4324535,VALUE,,,
41256;41258;41273,"Surgical fracture : at knee, lower leg",7866,,,0,,0.4484427571296690,UNCHECKED,,,4324535,VALUE,,,
41256;41258;41273,Surgical fracture : at ankle,7867,,,0,,0.50276118516922,UNCHECKED,,,4324535,VALUE,,,
41256;41258;41273,Surgical fracture : other specified site,7868,,,0,,0.452312171459198,UNCHECKED,,,4324535,VALUE,,,
41256;41258;41273,Operative treatment of multiple injuries,788,,,0,,0.4456081688404080,UNCHECKED,,,37397049,VALUE,,,
41256;41258;41273,Operative treatment of multiple injuries : multiple limb fractures,7881,,,0,,0.4696747064590450,UNCHECKED,,,4121780,VALUE,,,
41256;41258;41273,Skeletal traction,789,,,4,,1.0,APPROVED,,,4290250,VALUE,,,
41256;41258;41273,Skeletal traction : infixed pin,7891,,,9,,0.5685144066810610,UNCHECKED,,,4141773,VALUE,,,
41256;41258;41273,Skeletal traction : skull caliper,7892,,,0,,0.5455548763275150,UNCHECKED,,,4289545,VALUE,,,
41256;41258;41273,Incision of bone,790,,,0,,1.0,APPROVED,,,4246099,VALUE,,,
41256;41258;41273,Division of bone,791,,,0,,1.0,APPROVED,,,4197229,VALUE,,,
41256;41258;41273,Division of bone : femur,7915,,,0,,0.6090950965881350,UNCHECKED,,,40492440,VALUE,,,
41256;41258;41273,Division of bone : bones of foot,7918,,,99,,0.5379220247268680,APPROVED,,,4074271,VALUE,,,
41256;41258;41273,Partial ostectomy,792,,,62,,1.0,APPROVED,,,4224644,VALUE,,,
41256;41258;41273,Complete ostectomy,793,,,14,,0.7717439532279970,UNCHECKED,,,4270496,VALUE,,,
41256;41258;41273,Complete ostectomy : patellectomy,7936,,,10,,0.6743893623352050,UNCHECKED,,,4239784,VALUE,,,
41256;41258;41273,Excision of lesion of bone,794,,,16,,1.0,APPROVED,,,4285420,VALUE,,,
41256;41258;41273,Excision of lesion of bone : seguestrectomy (local),7941,,,0,,0.45651087164878800,UNCHECKED,,,4285420,VALUE,,,
41256;41258;41273,Excision of lesion of bone : exostosis,7942,,,70,,0.692726194858551,APPROVED,,,4194240,VALUE,,,
41256;41258;41273,Reconstruction of bone,795,,,0,,0.8684138655662540,UNCHECKED,,,4074383,VALUE,,,
41256;41258;41273,Reconstruction of bone : internal fixation,7951,,,4,,0.6199480295181270,UNCHECKED,,,4041637,VALUE,,,
41256;41258;41273,"Bone graft, or implant, not elsewhere classified",796,,,24,,0.37019288539886500,UNCHECKED,,,4118195,VALUE,,,
41256;41258;41273,"Bone graft, or implant, not elsewhere classified : with metallic fixation",7961,,,10,,0.5407647490501400,UNCHECKED,,,4118727,VALUE,,,
41256;41258;41273,Other bone fusion,797,,,0,,0.7985824942588810,UNCHECKED,,,4121434,VALUE,,,
41256;41258;41273,Other bone fusion : stapling of epiphysis to diaphysis,7971,,,0,,0.5482285022735600,UNCHECKED,,,4264501,VALUE,,,
41256;41258;41273,Other bone fusion : closed reduction of slipped epiphysis,7972,,,0,,0.563478946685791,UNCHECKED,,,4174672,VALUE,,,
41256;41258;41273,Other bone fusion : open reduction of slipped epiphysis,7973,,,0,,0.6053022146224980,UNCHECKED,,,4174672,VALUE,,,
41256;41258;41273,Puncture of bone,798,,,0,,0.7379862666130070,UNCHECKED,,,42872668,VALUE,,,
41256;41258;41273,Puncture of bone : biopsy of bone,7981,,,14,,0.5885426998138430,UNCHECKED,,,4029787,VALUE,,,
41256;41258;41273,Puncture of bone : biopsy of marrow,7982,,,33,,0.5841357111930850,UNCHECKED,,,2108453,VALUE,,,
41256;41258;41273,Puncture of bone : bone marrow transplant,7983,,,0,,0.5978047847747800,UNCHECKED,,,4028623,VALUE,,,
41256;41258;41273,Other operations on bone,799,,,6,,0.7145476341247560,UNCHECKED,,,4238814,VALUE,,,
41256;41258;41273,Arthrotomy,800,,,26,,1.0,APPROVED,,,4119998,VALUE,,,
41256;41258;41273,Arthrotomy : drainage,8001,,,6,,0.5403003692626950,UNCHECKED,,,4132399,VALUE,,,
41256;41258;41273,Arthrotomy : exploration,8002,,,64,,0.6301706433296200,APPROVED,,,4119998,VALUE,AND,,
41256;41258;41273,Arthrotomy : exploration,8002,,,64,,0.6301706433296200,APPROVED,,,4041067,VALUE,AND,,
41256;41258;41273,"Arthrotomy : removal of loose cartilage, synovial fringe",8003,,,38,,0.45785996317863500,APPROVED,,,4119998,VALUE,AND,,
41256;41258;41273,"Arthrotomy : removal of loose cartilage, synovial fringe",8003,,,38,,0.45785996317863500,APPROVED,,,4046270,VALUE,AND,,
41256;41258;41273,Arthrotomy : foreign body removal,8004,,,10,,0.6942251920700070,UNCHECKED,,,4228819,VALUE,,,
41256;41258;41273,Arthrotomy : drilling of articular surface,8005,,,0,,0.48292776942253100,UNCHECKED,,,4034246,VALUE,,,
41256;41258;41273,Joint puncture,801,,,462,,0.753338634967804,APPROVED,,,4078260,VALUE,,,
41256;41258;41273,Joint puncture : aspiration,8011,,,55,,0.6259351372718810,APPROVED,,,4313285,VALUE,,,
41256;41258;41273,Joint puncture : arthography,8012,,,0,,0.44938352704048200,UNCHECKED,,,4069240,VALUE,,,
41256;41258;41273,Joint puncture: therapeutic injection,8013,,,12,,0.5742795467376710,UNCHECKED,,,4096074,VALUE,,,
41256;41258;41273,"Excision of joint lesion, not elsewhere classified",803,,,0,,0.5183537006378170,UNCHECKED,,,4141728,VALUE,,,
41256;41258;41273,"Manipulation of joint, not elsewhere classified",804,,,24,,0.5711672902107240,UNCHECKED,,,4301348,VALUE,,,
41256;41258;41273,"Manipulation of joint, not elsewhere classified : jaw",8041,,,0,,0.4680428206920620,UNCHECKED,,,4301348,VALUE,,,
41256;41258;41273,Closed reduction of dislocation,805,,,0,,1.0,APPROVED,,,4242584,VALUE,,,
41256;41258;41273,Closed reduction of dislocation : jaw,8051,,,0,,0.7514768838882450,UNCHECKED,,,4079945,VALUE,,,
41256;41258;41273,Open reduction of dislocation,806,,,0,,1.0,APPROVED,,,4193920,VALUE,,,
41256;41258;41273,Open reduction of dislocation : jaw,8061,,,0,,0.6582177877426150,UNCHECKED,,,4079945,VALUE,,,
41256;41258;41273,Open reduction of dislocation : internal fixation,8062,,,0,,0.7570164799690250,UNCHECKED,,,4295450,VALUE,,,
41256;41258;41273,Arthrodesis of hip,807,,,0,,1.0,APPROVED,,,4321450,VALUE,,,
41256;41258;41273,"Arthrodesis of hip : intra-articular, with nail",8071,,,0,,0.5661596655845640,UNCHECKED,,,4106440,VALUE,,,
41256;41258;41273,Arthrodesis of hip : extra-articular with graft,8072,,,0,,0.5565313100814820,UNCHECKED,,,4106440,VALUE,,,
41256;41258;41273,Arthrodesis of hip : with nail and graft,8073,,,0,,0.5351576805114750,UNCHECKED,,,4321450,VALUE,,,
41256;41258;41273,Arthrodesis of foot,808,,,69,,1.0,APPROVED,,,4299615,VALUE,,,
41256;41258;41273,"Other arthrodesis, not elsewhere classified",809,,,24,,0.437349408864975,UNCHECKED,,,4024267,VALUE,,,
41256;41258;41273,Total hip replacement,810,,,0,,1.0,APPROVED,,,4203771,VALUE,,,
41256;41258;41273,Other arthroplasty of hip,811,,,0,,0.8012284636497500,UNCHECKED,,,4225800,VALUE,,,
41256;41258;41273,Arthroplasty of knee,812,,,8,,1.0,APPROVED,,,4078547,VALUE,,,
41256;41258;41273,Arthroplasty of knee : with patellectomy,8121,,,0,,0.6009401679039000,UNCHECKED,,,4078547,VALUE,,,
41256;41258;41273,Arthroplasty of shoulder,813,,,0,,1.0,APPROVED,,,4034665,VALUE,,,
41256;41258;41273,Arthroplasty of shoulder : repair of capsule,8131,,,0,,0.618778645992279,UNCHECKED,,,4034665,VALUE,,,
41256;41258;41273,"Other arthroplasty, not elsewhere classified",814,,,8,,0.44683778285980200,UNCHECKED,,,40481840,VALUE,,,
41256;41258;41273,"Other arthroplasty, not elsewhere classified : foot and toes",8141,,,20,,0.4023427963256840,UNCHECKED,,,4231105,VALUE,,,
41256;41258;41273,"Other arthroplasty, not elsewhere classified : jaw",8142,,,0,,0.34337618947029100,UNCHECKED,,,4272952,VALUE,,,
41256;41258;41273,"Other arthroplasty, not elsewhere classified : hand and finger",8143,,,6,,0.4415748417377470,UNCHECKED,,,4272952,VALUE,,,
41256;41258;41273,Other arthroplasty: revision,8145,,,0,,0.5124444961547850,UNCHECKED,,,4106432,VALUE,,,
41256;41258;41273,"Correction of club foot, not elsewhere classified",815,,,0,,0.42836734652519200,UNCHECKED,,,4218062,VALUE,,,
41256;41258;41273,"Ostectomy for hallux valgus, not elsewhere classified",816,,,0,,0.6504862308502200,UNCHECKED,,,4167074,VALUE,,,
41256;41258;41273,"Ostectomy for hallux valgus, not elsewhere classified : phalangectomy (keller)",8161,,,0,,0.526145875453949,UNCHECKED,,,4167074,VALUE,,,
41256;41258;41273,"Ostectomy for hallux valgus, not elsewhere classified : metatarsectomy",8162,,,0,,0.5668823719024660,UNCHECKED,,,4167074,VALUE,,,
41256;41258;41273,Excision of internal structure of knee,820,,,305,,0.7289349436759950,APPROVED,,,4336700,VALUE,,,
41256;41258;41273,Extirpation of other joint structures,821,,,112,,0.5610550045967100,APPROVED,,,4010109,VALUE,,,
41256;41258;41273,Extirpation of other joint structures : synovectomy excision of synovial membrane,8212,,,20,,0.5857248306274410,UNCHECKED,,,36680593,VALUE,,,
41256;41258;41273,Other operations on joints or cartilage,822,,,24,,0.6090631484985350,UNCHECKED,,,4010109,VALUE,,,
41256;41258;41273,Other operations on joints or cartilage : biopsy,8221,,,18,,0.480466365814209,UNCHECKED,,,4330938,VALUE,,,
41256;41258;41273,Capsulotomy,825,,,18,,0.8711991310119630,UNCHECKED,,,4311822,VALUE,,,
41256;41258;41273,Other operations on joint capsule,826,,,58,,0.6656396389007570,UNCHECKED,,,4239294,VALUE,too specific,,
41256;41258;41273,Other operations on joint capsule : biopsy,8261,,,0,,0.4963286817073820,UNCHECKED,,,4333159,VALUE,,,
41256;41258;41273,"Other operations on joint capsule : capsuloplasty, plication",8262,,,6,,0.5810465812683110,UNCHECKED,,,4239294,VALUE,,,
41256;41258;41273,Other operations on joint capsule : injection of ligaments,8264,,,0,,0.49975690245628400,UNCHECKED,,,4321084,VALUE,,,
41256;41258;41273,Excision,827,,,0,,1.0,APPROVED,,,4279903,VALUE,,,
41256;41258;41273,Excision : biopsy,8271,,,0,,0.6351844668388370,UNCHECKED,,,4228202,VALUE,,,
41256;41258;41273,Other operations on bursa,828,,,0,,0.7908697128295900,UNCHECKED,,,4277755,VALUE,,,
41256;41258;41273,Other operations on bursa : aspiration,8281,,,0,,0.5373246073722840,UNCHECKED,,,4072033,VALUE,,,
41256;41258;41273,Other operations on bursa : injection,8282,,,0,,0.5439515709877010,UNCHECKED,,,2102912,VALUE,,,
41256;41258;41273,Incision of muscle,829,,,0,,1.0,APPROVED,,,4075293,VALUE,,,
41256;41258;41273,Incision of muscle : hand,8293,,,0,,0.6774818897247310,UNCHECKED,,,4152648,VALUE,,,
41256;41258;41273,Division of muscle,830,,,0,,1.0,APPROVED,,,4265706,VALUE,,,
41256;41258;41273,Division of muscle : drainage of abscess,8301,,,0,,0.5976346731185910,UNCHECKED,,,4040923,VALUE,,,
41256;41258;41273,"Division of muscle : division, transection of muscle",8302,,,0,,0.5732942223548890,UNCHECKED,,,4265706,VALUE,,,
41256;41258;41273,Myectomy,831,,,0,,1.0,APPROVED,,,4263918,VALUE,,,
41256;41258;41273,Myectomy : shortening of muscle,8311,,,0,,0.5809419751167300,UNCHECKED,,,4175311,VALUE,,,
41256;41258;41273,Excision of lesion of muscle,832,,,0,,1.0,APPROVED,,,4282462,VALUE,,,
41256;41258;41273,Excision of lesion of muscle : biopsy,8321,,,0,,0.6562948822975160,UNCHECKED,,,4329833,VALUE,,,
41256;41258;41273,Suture of muscle,833,,,0,,1.0,APPROVED,,,4296614,VALUE,,,
41256;41258;41273,"Plastic repair of muscle, not elsewhere classified",834,,,4,,0.5792518258094790,UNCHECKED,,,4140813,VALUE,,,
41256;41258;41273,"Reattachment of muscle, not elsewhere classified",835,,,0,,0.5742071866989140,UNCHECKED,,,4253642,VALUE,,,
41256;41258;41273,Reattachment of muscles of hand,837,,,0,,0.9376472234725950,APPROVED,,,4166543,VALUE,,,
41256;41258;41273,Reconstruction of thumb,838,,,0,,1.0,APPROVED,,,4042515,VALUE,,,
