field_id,field_name,main_category_id,main_category_name,category_tree,type_concept_id
132277,Source of report of O80 (single spontaneous delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132278,Date O81 first reported (single delivery by forceps and vacuum extractor),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132279,Source of report of O81 (single delivery by forceps and vacuum extractor),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132280,Date O82 first reported (single delivery by caesarean section),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132281,Source of report of O82 (single delivery by caesarean section),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132282,Date O83 first reported (other assisted single delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132283,Source of report of O83 (other assisted single delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132284,Date O84 first reported (multiple delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132285,Source of report of O84 (multiple delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132286,Date O85 first reported (puerperal sepsis),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132287,Source of report of O85 (puerperal sepsis),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132288,Date O86 first reported (other puerperal infections),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132289,Source of report of O86 (other puerperal infections),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132290,Date O87 first reported (venous complications in the puerperium),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132291,Source of report of O87 (venous complications in the puerperium),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132292,Date O88 first reported (obstetric embolism),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132293,Source of report of O88 (obstetric embolism),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132294,Date O89 first reported (complications of anaesthesia during the puerperium),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132295,Source of report of O89 (complications of anaesthesia during the puerperium),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132296,"Date O90 first reported (complications of the puerperium, not elsewhere classified)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132297,"Source of report of O90 (complications of the puerperium, not elsewhere classified)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132298,Date O91 first reported (infections of breast associated with childbirth),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132299,Source of report of O91 (infections of breast associated with childbirth),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132300,Date O92 first reported (other disorders of breast and lactation associated with childbirth),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132301,Source of report of O92 (other disorders of breast and lactation associated with childbirth),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132302,"Date O94 first reported (sequelae of complication of pregnancy, childbirth and the puerperium)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132303,"Source of report of O94 (sequelae of complication of pregnancy, childbirth and the puerperium)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132304,Date O95 first reported (obstetric death of unspecified cause),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132305,Source of report of O95 (obstetric death of unspecified cause),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132306,Date O96 first reported (death from any obstetric cause occurring more than 42 days but less than one year after delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132307,Source of report of O96 (death from any obstetric cause occurring more than 42 days but less than one year after delivery),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132308,Date O97 first reported (death from sequelae of direct obstetric causes),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132309,Source of report of O97 (death from sequelae of direct obstetric causes),2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132310,"Date O98 first reported (maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132311,"Source of report of O98 (maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132312,"Date O99 first reported (other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132313,"Source of report of O99 (other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium)",2415,"Pregnancy, childbirth and the puerperium",2415>1712>100091,32817
132314,Date P00 first reported (foetus and newborn affected by maternal conditions that may be unrelated to present pregnancy),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132315,Source of report of P00 (foetus and newborn affected by maternal conditions that may be unrelated to present pregnancy),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132316,Date P01 first reported (foetus and newborn affected by maternal complications of pregnancy),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132317,Source of report of P01 (foetus and newborn affected by maternal complications of pregnancy),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132318,"Date P02 first reported (foetus and newborn affected by complications of placenta, cord and membranes)",2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132319,"Source of report of P02 (foetus and newborn affected by complications of placenta, cord and membranes)",2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132320,Date P03 first reported (foetus and newborn affected by other complications of labour and delivery),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132321,Source of report of P03 (foetus and newborn affected by other complications of labour and delivery),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132322,Date P04 first reported (foetus and newborn affected by noxious influences transmitted via placenta or breast milk),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132323,Source of report of P04 (foetus and newborn affected by noxious influences transmitted via placenta or breast milk),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132324,Date P05 first reported (slow foetal growth and foetal malnutrition),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132325,Source of report of P05 (slow foetal growth and foetal malnutrition),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132326,"Date P07 first reported (disorders related to short gestation and low birth weight, not elsewhere classified)",2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132327,"Source of report of P07 (disorders related to short gestation and low birth weight, not elsewhere classified)",2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132328,Date P08 first reported (disorders related to long gestation and high birth weight),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132329,Source of report of P08 (disorders related to long gestation and high birth weight),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132330,Date P10 first reported (intracranial laceration and haemorrhage due to birth injury),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132331,Source of report of P10 (intracranial laceration and haemorrhage due to birth injury),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132332,Date P11 first reported (other birth injuries to central nervous system),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132333,Source of report of P11 (other birth injuries to central nervous system),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132334,Date P12 first reported (birth injury to scalp),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132335,Source of report of P12 (birth injury to scalp),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132336,Date P13 first reported (birth injury to skeleton),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132337,Source of report of P13 (birth injury to skeleton),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132338,Date P14 first reported (birth injury to peripheral nervous system),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132339,Source of report of P14 (birth injury to peripheral nervous system),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132340,Date P15 first reported (other birth injuries),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132341,Source of report of P15 (other birth injuries),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132342,Date P20 first reported (intra-uterine hypoxia),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132343,Source of report of P20 (intra-uterine hypoxia),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132344,Date P21 first reported (birth asphyxia),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132345,Source of report of P21 (birth asphyxia),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132346,Date P22 first reported (respiratory distress of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132347,Source of report of P22 (respiratory distress of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132348,Date P23 first reported (congenital pneumonia),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132349,Source of report of P23 (congenital pneumonia),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132350,Date P24 first reported (neonatal aspiration syndromes),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132351,Source of report of P24 (neonatal aspiration syndromes),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132352,Date P25 first reported (interstitial emphysema and related conditions originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132353,Source of report of P25 (interstitial emphysema and related conditions originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132354,Date P26 first reported (pulmonary haemorrhage originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132355,Source of report of P26 (pulmonary haemorrhage originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132356,Date P27 first reported (chronic respiratory disease originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132357,Source of report of P27 (chronic respiratory disease originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132358,Date P28 first reported (other respiratory conditions originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132359,Source of report of P28 (other respiratory conditions originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132360,Date P29 first reported (cardiovascular disorders originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132361,Source of report of P29 (cardiovascular disorders originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132362,Date P35 first reported (congenital viral diseases),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132363,Source of report of P35 (congenital viral diseases),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132364,Date P36 first reported (bacterial sepsis of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132365,Source of report of P36 (bacterial sepsis of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132366,Date P37 first reported (other congenital infectious and parasitic diseases),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132367,Source of report of P37 (other congenital infectious and parasitic diseases),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132368,Date P38 first reported (omphalitis of newborn with or without mild haemorrhage),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132369,Source of report of P38 (omphalitis of newborn with or without mild haemorrhage),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132370,Date P39 first reported (other infections specific to the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132371,Source of report of P39 (other infections specific to the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132372,Date P50 first reported (foetal blood loss),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132373,Source of report of P50 (foetal blood loss),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132374,Date P51 first reported (umbilical haemorrhage of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132375,Source of report of P51 (umbilical haemorrhage of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132376,Date P52 first reported (intracranial nontraumatic haemorrhage of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132377,Source of report of P52 (intracranial nontraumatic haemorrhage of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132378,Date P53 first reported (haemorrhagic disease of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132379,Source of report of P53 (haemorrhagic disease of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132380,Date P54 first reported (other neonatal haemorrhages),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132381,Source of report of P54 (other neonatal haemorrhages),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132382,Date P55 first reported (haemolytic disease of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132383,Source of report of P55 (haemolytic disease of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132384,Date P56 first reported (hydrops foetalis due to haemolytic disease),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132385,Source of report of P56 (hydrops foetalis due to haemolytic disease),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132386,Date P57 first reported (kernicterus),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132387,Source of report of P57 (kernicterus),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132388,Date P58 first reported (neonatal jaundice due to other excessive haemolysis),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132389,Source of report of P58 (neonatal jaundice due to other excessive haemolysis),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132390,Date P59 first reported (neonatal jaundice from other and unspecified causes),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132391,Source of report of P59 (neonatal jaundice from other and unspecified causes),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132392,Date P60 first reported (disseminated intravascular coagulation of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132393,Source of report of P60 (disseminated intravascular coagulation of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132394,Date P61 first reported (other perinatal haematological disorders),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132395,Source of report of P61 (other perinatal haematological disorders),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132396,Date P70 first reported (transitory disorders of carbohydrate metabolism specific to foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132397,Source of report of P70 (transitory disorders of carbohydrate metabolism specific to foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132398,Date P71 first reported (transitory neonatal disorders of calcium and magnesium metabolism),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132399,Source of report of P71 (transitory neonatal disorders of calcium and magnesium metabolism),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132400,Date P72 first reported (other transitory neonatal endocrine disorders),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132401,Source of report of P72 (other transitory neonatal endocrine disorders),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132402,Date P74 first reported (other transitory neonatal electrolyte and metabolic disturbances),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132403,Source of report of P74 (other transitory neonatal electrolyte and metabolic disturbances),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132404,Date P75 first reported (meconium ileus),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132405,Source of report of P75 (meconium ileus),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132406,Date P76 first reported (other intestinal obstruction of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132407,Source of report of P76 (other intestinal obstruction of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132408,Date P77 first reported (necrotising enterocolitis of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132409,Source of report of P77 (necrotising enterocolitis of foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132410,Date P78 first reported (other perinatal digestive system disorders),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132411,Source of report of P78 (other perinatal digestive system disorders),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132412,Date P80 first reported (hypothermia of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132413,Source of report of P80 (hypothermia of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132414,Date P81 first reported (other disturbances of temperature regulation of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132415,Source of report of P81 (other disturbances of temperature regulation of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132416,Date P83 first reported (other conditions of integument specific to foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132417,Source of report of P83 (other conditions of integument specific to foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132418,Date P90 first reported (convulsions of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132419,Source of report of P90 (convulsions of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132420,Date P91 first reported (other disturbances of cerebral status of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132421,Source of report of P91 (other disturbances of cerebral status of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132422,Date P92 first reported (feeding problems of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132423,Source of report of P92 (feeding problems of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132424,Date P93 first reported (reactions and intoxications due to drugs administered to foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132425,Source of report of P93 (reactions and intoxications due to drugs administered to foetus and newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132426,Date P94 first reported (disorders of muscle tone of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132427,Source of report of P94 (disorders of muscle tone of newborn),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132428,Date P95 first reported (foetal death of unspecified cause),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132429,Source of report of P95 (foetal death of unspecified cause),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132430,Date P96 first reported (other conditions originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132431,Source of report of P96 (other conditions originating in the perinatal period),2416,Certain conditions originating in the perinatal period,2416>1712>100091,32817
132432,Date Q00 first reported (anencephaly and similar malformations),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132433,Source of report of Q00 (anencephaly and similar malformations),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132434,Date Q01 first reported (encephalocele),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132435,Source of report of Q01 (encephalocele),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132436,Date Q02 first reported (microcephaly),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132437,Source of report of Q02 (microcephaly),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132438,Date Q03 first reported (congenital hydrocephalus),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132439,Source of report of Q03 (congenital hydrocephalus),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132440,Date Q04 first reported (other congenital malformations of brain),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132441,Source of report of Q04 (other congenital malformations of brain),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132442,Date Q05 first reported (spina bifida),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132443,Source of report of Q05 (spina bifida),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132444,Date Q06 first reported (other congenital malformations of spinal cord),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132445,Source of report of Q06 (other congenital malformations of spinal cord),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132446,Date Q07 first reported (other congenital malformations of nervous system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132447,Source of report of Q07 (other congenital malformations of nervous system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132448,"Date Q10 first reported (congenital malformations of eyelid, lachrymal apparatus and orbit)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132449,"Source of report of Q10 (congenital malformations of eyelid, lachrymal apparatus and orbit)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132450,"Date Q11 first reported (anophthalmos, microphthalmos and macrophthalmos)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132451,"Source of report of Q11 (anophthalmos, microphthalmos and macrophthalmos)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132452,Date Q12 first reported (congenital lens malformations),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132453,Source of report of Q12 (congenital lens malformations),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132454,Date Q13 first reported (congenital malformations of anterior segment of eye),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132455,Source of report of Q13 (congenital malformations of anterior segment of eye),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132456,Date Q14 first reported (congenital malformations of posterior segment of eye),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132457,Source of report of Q14 (congenital malformations of posterior segment of eye),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132458,Date Q15 first reported (other congenital malformations of eye),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132459,Source of report of Q15 (other congenital malformations of eye),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132460,Date Q16 first reported (congenital malformations of ear causing impairment of hearing),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132461,Source of report of Q16 (congenital malformations of ear causing impairment of hearing),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132462,Date Q17 first reported (other congenital malformations of ear),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132463,Source of report of Q17 (other congenital malformations of ear),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132464,Date Q18 first reported (other congenital malformations of face and neck),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132465,Source of report of Q18 (other congenital malformations of face and neck),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132466,Date Q20 first reported (congenital malformations of cardiac chambers and connexions),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132467,Source of report of Q20 (congenital malformations of cardiac chambers and connexions),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132468,Date Q21 first reported (congenital malformations of cardiac septa),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132469,Source of report of Q21 (congenital malformations of cardiac septa),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132470,Date Q22 first reported (congenital malformations of pulmonary and tricuspid valves),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132471,Source of report of Q22 (congenital malformations of pulmonary and tricuspid valves),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132472,Date Q23 first reported (congenital malformations of aortic and mitral valves),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132473,Source of report of Q23 (congenital malformations of aortic and mitral valves),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132474,Date Q24 first reported (other congenital malformations of heart),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132475,Source of report of Q24 (other congenital malformations of heart),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132476,Date Q25 first reported (congenital malformations of great arteries),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132477,Source of report of Q25 (congenital malformations of great arteries),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132478,Date Q26 first reported (congenital malformations of great veins),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132479,Source of report of Q26 (congenital malformations of great veins),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132480,Date Q27 first reported (other congenital malformations of peripheral vascular system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132481,Source of report of Q27 (other congenital malformations of peripheral vascular system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132482,Date Q28 first reported (other congenital malformations of circulatory system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132483,Source of report of Q28 (other congenital malformations of circulatory system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132484,Date Q30 first reported (congenital malformations of nose),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132485,Source of report of Q30 (congenital malformations of nose),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132486,Date Q31 first reported (congenital malformations of larynx),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132487,Source of report of Q31 (congenital malformations of larynx),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132488,Date Q32 first reported (congenital malformations of trachea and bronchus),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132489,Source of report of Q32 (congenital malformations of trachea and bronchus),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132490,Date Q33 first reported (congenital malformations of lung),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132491,Source of report of Q33 (congenital malformations of lung),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132492,Date Q34 first reported (other congenital malformations of respiratory system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132493,Source of report of Q34 (other congenital malformations of respiratory system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132494,Date Q35 first reported (cleft palate),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132495,Source of report of Q35 (cleft palate),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132496,Date Q36 first reported (cleft lip),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132497,Source of report of Q36 (cleft lip),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132498,Date Q37 first reported (cleft palate with cleft lip),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132499,Source of report of Q37 (cleft palate with cleft lip),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132500,"Date Q38 first reported (other congenital malformations of tongue, mouth and pharynx)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132501,"Source of report of Q38 (other congenital malformations of tongue, mouth and pharynx)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132502,Date Q39 first reported (congenital malformations of oesophagus),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132503,Source of report of Q39 (congenital malformations of oesophagus),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132504,Date Q40 first reported (other congenital malformations of upper alimentary tract),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132505,Source of report of Q40 (other congenital malformations of upper alimentary tract),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
